301	100	
94	96	11
75	77	9
72	86	6
8	45	1
46	55	2
68	82	6
50	69	14
15	53	13
31	57	14
1	37	10
23	77	15
56	98	4
43	77	3
51	68	17
24	97	2
56	58	5
79	99	4
55	65	6
6	20	9
85	98	10
46	70	19
20	98	4
47	73	20
37	77	14
39	99	16
67	74	12
88	98	8
72	73	19
95	99	7
85	86	15
45	57	16
59	73	14
3	64	1
8	37	4
91	97	2
65	67	11
38	80	4
30	69	10
37	51	5
15	41	18
12	53	7
27	29	6
84	93	14
1	14	18
32	46	16
52	82	7
55	72	16
51	80	16
8	42	15
13	99	7
3	93	2
49	93	14
7	15	15
88	91	12
9	30	6
47	88	3
92	98	6
52	65	18
94	98	6
65	90	7
44	91	20
21	95	9
76	92	15
86	95	6
65	79	14
1	50	8
6	70	16
0	73	10
65	78	12
36	74	1
74	93	5
63	74	16
35	74	4
26	63	18
70	98	9
57	71	1
7	46	18
21	53	1
68	69	13
85	88	12
75	82	9
26	29	18
18	40	17
83	84	16
84	95	7
74	91	12
70	94	13
24	70	7
69	76	12
32	48	2
25	54	11
49	50	6
59	72	14
43	69	6
81	86	12
0	5	19
32	71	10
21	32	19
60	73	3
77	92	16
57	67	19
63	81	14
43	47	6
29	64	14
33	59	4
76	95	19
39	98	19
25	88	7
45	46	15
82	87	1
93	96	3
68	88	4
45	73	8
45	85	12
15	76	13
11	55	7
34	81	11
18	60	4
49	88	10
55	84	5
69	77	16
76	88	7
2	12	6
7	68	9
35	73	19
78	80	20
27	58	6
78	94	15
87	93	2
59	62	9
16	53	17
28	58	8
28	92	1
90	92	19
71	87	13
58	65	12
62	87	6
53	92	2
57	61	19
82	88	6
90	97	5
36	83	6
27	98	19
76	81	3
57	92	6
28	62	5
30	60	1
41	48	2
94	95	7
88	93	6
56	93	17
82	94	7
52	68	17
7	71	20
9	12	2
62	76	12
35	40	20
91	99	9
9	13	4
49	59	13
5	8	16
16	42	20
55	77	8
80	97	14
32	77	15
9	91	11
80	89	14
77	87	17
28	93	14
52	73	14
91	94	19
49	89	9
61	91	14
1	28	5
76	86	14
69	98	12
19	93	10
49	73	14
61	97	14
90	98	14
0	59	8
20	38	4
81	82	11
67	76	15
34	92	11
0	1	6
15	90	20
1	23	9
51	52	20
4	25	4
71	93	12
92	95	6
57	95	5
5	67	4
58	97	17
49	77	1
58	73	5
16	71	3
40	93	2
53	91	9
46	69	8
73	77	17
1	55	14
97	98	6
24	26	2
63	98	12
11	99	17
7	8	19
22	74	8
59	83	4
41	74	8
2	47	16
12	48	6
43	97	15
84	97	14
92	99	15
63	76	19
18	57	5
85	97	7
12	76	9
97	99	11
85	96	16
84	91	10
67	95	7
45	87	20
90	93	1
81	97	12
51	67	7
60	86	2
14	56	19
33	92	4
39	78	20
66	67	18
70	86	8
43	73	12
54	68	1
30	56	20
27	94	16
48	70	2
5	83	4
62	72	12
25	49	16
21	76	11
26	27	14
8	31	17
68	90	10
6	33	2
86	98	3
20	67	19
2	38	3
5	45	9
64	66	11
11	59	17
80	83	3
0	23	12
70	90	14
83	88	5
83	97	7
51	71	9
18	64	1
93	97	13
44	75	16
65	91	12
16	64	7
50	61	19
36	94	3
21	77	13
38	96	8
51	54	15
16	56	2
64	83	8
34	93	9
12	28	6
34	41	19
25	77	1
43	68	9
43	64	15
3	75	4
72	93	17
62	84	7
1	2	11
0	3	1
0	4	14
3	6	9
6	7	10
6	9	4
4	10	15
1	11	5
14	16	10
16	17	16
17	18	14
12	19	9
4	21	1
0	22	3
14	24	4
11	34	8
27	35	19
24	36	19
29	39	14
31	43	13
25	44	14
