149	100	
36	73	9
42	49	18
49	72	14
63	71	4
27	46	1
45	99	11
93	98	1
74	81	3
63	95	12
57	70	8
85	96	4
36	53	13
61	95	16
21	36	10
82	88	17
12	66	15
2	32	9
11	61	7
76	80	1
31	86	12
90	98	16
8	45	18
69	85	1
83	97	17
67	95	18
31	47	1
73	75	11
80	84	18
34	97	12
96	98	13
2	18	4
62	75	8
73	88	13
13	17	16
41	51	16
77	84	17
8	88	16
55	93	9
21	55	9
78	85	15
48	98	1
63	86	15
54	72	1
45	97	2
88	94	13
23	85	8
25	27	5
91	99	11
22	70	2
3	90	20
89	91	6
53	69	8
24	52	20
14	30	2
91	94	16
79	98	1
40	95	1
71	89	16
1	2	5
86	97	20
41	44	12
98	99	20
52	73	3
53	58	20
16	25	11
65	89	3
39	99	20
22	46	2
92	97	19
61	97	9
11	64	17
81	99	16
9	50	18
72	80	8
5	66	15
6	35	8
63	68	3
66	70	19
92	99	13
53	71	6
86	89	7
12	31	1
68	95	19
66	74	14
58	68	6
14	50	6
78	89	6
9	83	15
84	91	12
72	81	8
97	99	2
94	96	7
27	83	19
48	96	10
96	99	13
8	83	4
69	70	18
36	56	10
54	73	9
79	91	9
0	1	6
0	3	9
0	4	10
0	5	7
5	6	17
2	7	1
0	8	7
3	9	8
5	10	9
9	11	11
7	12	2
9	13	3
3	14	10
0	15	6
7	16	12
6	19	17
6	20	16
8	21	11
20	22	15
4	23	14
18	24	19
0	26	19
11	28	19
19	29	3
8	33	3
30	34	14
18	37	18
28	38	10
36	39	19
8	40	9
25	41	9
23	42	13
36	43	16
36	48	8
48	54	6
44	57	16
46	59	2
42	60	18
31	62	18
11	63	12
51	65	2
49	67	6
70	76	12
8	77	2
16	78	14
72	79	6
79	82	6
18	87	18
30	92	2
