301	100	
42	71	7
77	95	19
47	60	10
64	93	3
96	98	6
34	93	20
36	47	13
39	73	17
26	91	5
25	96	8
87	91	4
3	27	8
76	90	13
11	57	9
47	78	12
97	98	3
10	26	10
87	98	13
94	98	10
31	37	2
8	71	14
19	21	8
93	99	13
1	87	8
30	54	18
57	65	17
68	84	19
6	90	11
66	94	14
93	98	7
1	70	14
50	52	19
45	61	18
81	95	18
62	90	18
69	97	4
30	42	11
81	84	12
47	83	6
74	99	12
69	98	17
14	64	14
70	71	9
26	35	20
0	43	7
87	93	18
61	78	13
1	44	19
13	86	12
3	28	11
52	55	5
41	98	8
42	58	9
85	91	8
58	63	14
75	84	9
54	64	5
28	86	12
14	83	18
34	48	2
79	92	11
83	99	18
50	64	18
53	95	4
45	60	17
71	82	9
2	84	1
51	98	17
57	89	9
60	86	10
66	77	3
18	64	20
5	69	18
12	68	18
9	25	2
71	73	13
52	64	13
20	78	6
28	96	13
31	95	8
7	16	12
89	92	6
98	99	9
2	88	19
72	98	7
94	96	4
36	57	5
51	64	13
73	91	20
95	98	8
35	86	11
65	83	17
19	20	9
11	90	20
5	47	12
32	92	13
15	87	19
53	86	18
14	65	7
34	38	8
58	83	20
84	86	13
46	96	20
89	90	7
2	81	15
35	41	14
87	99	5
18	76	9
88	94	11
22	68	16
43	57	13
30	57	16
17	67	5
74	75	14
3	67	6
82	99	16
36	89	5
22	49	12
45	66	14
18	69	12
96	97	19
57	61	12
43	66	12
55	86	17
44	79	13
59	68	20
1	15	1
80	95	19
54	98	17
82	83	5
13	96	10
86	98	12
11	99	5
9	49	20
42	85	19
38	58	17
45	55	17
69	73	17
91	99	5
57	80	5
24	75	2
57	83	20
21	77	8
53	81	19
53	82	2
64	65	4
22	36	20
95	96	20
73	90	12
68	73	7
8	48	12
77	80	10
86	92	2
89	93	9
66	87	17
56	74	13
42	62	16
9	93	17
19	54	3
85	98	6
46	50	7
68	91	3
26	56	6
26	59	19
19	66	15
37	69	20
13	66	15
70	81	17
54	55	6
83	98	7
74	82	1
2	24	2
11	91	3
23	66	16
94	97	17
45	89	19
85	89	19
11	76	12
10	34	2
2	92	15
90	96	20
26	72	6
88	91	17
62	93	8
50	66	9
61	65	6
30	92	11
81	82	14
28	74	7
60	93	16
2	52	4
9	24	3
26	49	8
6	20	19
87	94	3
58	68	17
48	74	12
73	81	16
73	94	10
61	80	18
1	2	1
22	23	14
66	74	8
20	56	4
49	98	16
39	52	9
55	70	1
75	82	3
68	99	14
25	54	10
7	26	7
12	88	1
47	54	12
14	94	9
34	88	4
65	70	5
67	98	7
22	84	10
5	38	14
81	98	5
95	97	20
32	35	19
8	40	6
68	90	17
22	87	15
3	79	7
17	23	5
6	10	14
88	89	4
4	72	2
29	96	13
0	46	11
1	36	17
83	97	16
34	39	4
73	79	8
22	64	15
11	43	9
74	83	18
56	71	2
49	92	8
62	80	9
70	94	17
84	94	11
25	38	11
37	40	13
68	69	7
8	17	20
29	81	11
48	62	13
63	98	7
76	83	12
64	86	10
53	84	16
70	72	9
68	85	12
69	77	2
54	59	18
70	99	1
91	95	9
3	51	18
42	61	13
58	66	5
66	96	10
76	98	15
29	30	9
55	89	11
36	63	2
22	94	18
22	73	17
55	63	6
30	37	4
0	10	13
13	49	4
76	87	4
31	80	19
82	93	14
22	75	13
7	87	16
35	98	18
0	1	4
1	3	11
3	4	13
3	5	16
2	6	20
2	7	2
5	8	14
5	9	2
6	11	20
7	12	19
7	13	18
8	14	14
14	18	14
16	19	12
17	22	7
11	29	16
4	31	15
24	32	3
11	33	6
20	45	14
29	53	17
