305	100	
88	99	8
56	65	16
91	97	13
35	54	13
64	70	7
69	90	17
92	96	7
91	96	19
32	36	13
18	20	12
40	59	2
59	64	7
91	98	20
40	80	14
61	82	5
34	91	3
39	53	16
0	93	16
4	50	14
31	35	14
36	41	7
97	98	17
46	78	6
56	98	2
20	89	18
50	80	11
34	77	13
55	71	9
98	99	18
32	62	1
83	99	15
58	92	8
58	68	17
78	94	6
49	55	20
37	98	3
67	83	15
61	81	11
57	75	3
51	67	18
17	27	13
74	87	16
69	99	3
56	72	15
6	82	17
19	88	1
60	75	16
80	83	13
52	91	17
22	73	18
58	88	13
11	89	16
70	94	17
37	81	9
2	18	3
24	52	9
96	99	7
27	65	16
8	91	12
39	84	2
34	92	5
26	86	7
13	82	7
62	77	9
33	76	11
32	40	20
70	78	13
19	75	17
68	79	7
10	85	7
9	15	3
2	77	20
47	98	16
30	87	7
14	81	2
35	75	10
95	98	20
66	78	11
68	73	8
81	94	10
61	62	10
32	47	5
50	86	9
61	93	17
42	79	10
75	82	10
94	96	16
62	78	14
25	92	7
45	57	7
11	17	15
51	63	8
75	76	10
55	89	15
83	95	2
47	69	7
91	92	1
54	80	10
92	95	5
89	92	14
85	99	19
13	58	18
48	68	5
53	77	18
18	78	5
50	71	17
39	57	15
51	81	18
74	80	12
5	37	2
43	61	2
46	82	17
78	81	9
4	90	15
1	90	20
8	14	17
87	88	2
72	83	5
31	98	3
47	67	18
25	67	10
37	59	13
8	96	8
26	68	9
36	73	20
12	75	9
2	38	19
18	53	19
62	85	1
14	56	6
4	70	9
32	35	15
1	39	18
86	89	12
46	81	8
14	84	19
87	90	10
49	76	9
3	73	18
52	94	2
38	88	19
74	75	12
5	72	4
26	59	5
89	97	6
9	47	4
47	63	9
75	77	17
7	58	2
51	86	1
97	99	19
82	92	4
41	66	16
18	85	18
16	29	11
96	97	15
5	99	12
23	90	8
20	76	11
43	75	19
71	90	20
51	52	20
7	68	10
53	59	15
27	58	1
26	28	18
45	78	8
42	93	14
20	56	12
88	92	3
49	81	12
27	32	9
24	49	6
51	70	1
19	27	20
74	92	11
72	74	18
8	35	17
77	82	5
88	90	12
54	57	5
0	40	15
66	71	1
17	66	7
66	99	14
62	92	4
7	89	20
20	33	6
65	78	7
74	88	8
78	79	15
65	74	20
65	87	16
36	44	18
16	94	5
13	59	15
92	97	5
27	90	10
55	64	2
8	97	5
43	76	1
49	94	18
32	76	1
17	86	18
45	55	13
25	38	17
64	65	16
24	83	3
6	26	5
21	99	15
1	89	20
71	98	13
41	71	17
49	70	6
41	87	14
51	92	2
86	97	8
71	80	6
61	70	16
6	97	1
2	14	15
93	96	10
5	78	18
7	78	13
47	52	19
55	84	17
91	93	3
3	48	6
5	43	8
1	35	18
47	82	10
66	81	19
70	81	1
13	75	15
62	75	15
51	65	15
3	91	10
21	43	19
20	83	18
9	39	20
46	56	18
77	90	15
61	67	1
27	64	5
22	54	16
8	26	15
35	49	6
60	85	14
4	47	7
88	91	8
25	81	20
77	84	17
52	84	16
5	60	3
90	96	19
89	95	14
66	98	10
33	96	6
62	89	11
85	92	5
46	73	13
29	30	14
23	32	15
14	98	20
41	60	18
25	83	16
26	37	19
9	99	4
37	62	19
70	73	2
39	50	19
77	96	5
78	89	17
18	26	1
28	95	12
20	34	5
40	75	20
19	62	1
88	89	6
90	92	2
0	1	13
0	2	3
2	3	9
1	4	12
1	5	20
5	6	19
1	7	12
7	8	17
5	9	20
5	10	16
10	11	12
0	12	4
7	13	12
3	16	2
10	19	16
2	21	8
15	22	14
1	23	7
21	24	11
0	25	6
7	31	10
21	42	11
18	45	1
26	46	16
15	51	4
