497	100	
57	96	6
35	85	15
20	61	10
22	41	17
69	88	19
86	93	16
10	16	16
93	96	19
78	95	10
27	52	4
55	66	3
19	81	18
27	37	1
98	99	10
9	86	12
35	68	19
16	39	20
24	32	8
50	88	18
57	73	15
81	84	12
68	69	14
35	97	13
67	73	18
54	57	13
50	77	16
11	70	3
57	91	11
1	40	15
42	76	9
45	82	9
42	94	5
61	66	7
49	56	20
43	98	20
53	90	10
18	84	18
84	92	3
5	67	11
90	97	18
1	99	11
23	30	18
76	88	16
66	87	8
95	96	18
12	36	2
42	80	20
81	98	8
73	79	5
83	92	16
84	99	12
60	96	7
2	88	13
54	56	11
3	28	8
59	97	3
6	24	7
61	70	2
43	84	17
44	63	20
84	98	12
43	91	6
44	52	13
59	66	19
71	83	9
25	58	9
29	43	12
54	87	9
85	90	17
30	31	6
41	89	14
44	72	5
8	36	5
41	72	8
26	35	20
29	63	16
17	61	8
55	74	20
61	94	17
64	70	14
76	79	13
40	81	14
11	38	18
9	65	3
65	71	4
28	71	19
91	92	11
9	73	7
86	88	3
90	98	8
97	98	7
8	49	17
77	84	19
19	62	2
28	91	14
36	44	7
41	86	8
53	96	18
89	91	7
78	94	4
30	62	10
34	78	10
37	91	15
41	77	3
79	89	14
58	81	19
23	99	10
41	65	16
64	84	12
83	89	1
15	51	5
47	51	8
85	91	2
73	82	4
36	51	20
44	46	6
21	56	16
45	69	13
70	94	12
23	62	20
80	93	1
91	94	1
70	97	16
66	86	14
31	44	9
16	52	18
84	85	8
61	84	19
61	76	14
75	76	7
35	42	9
76	95	14
29	39	8
72	85	6
92	97	18
20	64	13
52	74	2
40	59	1
10	27	8
78	88	16
48	99	6
64	85	20
64	95	8
73	92	19
45	74	17
73	87	17
88	96	3
58	76	20
4	87	3
19	53	17
22	40	15
78	93	3
44	71	6
42	62	4
59	78	19
21	42	8
62	69	20
68	70	1
67	70	3
30	56	3
64	76	19
18	54	8
72	93	10
85	96	19
93	99	7
75	79	1
38	42	14
1	42	18
6	48	7
39	75	4
41	45	9
6	74	16
20	58	11
6	75	19
95	98	5
94	96	8
70	95	7
19	49	3
73	81	1
87	96	11
4	90	19
27	44	13
22	76	12
12	71	1
48	68	7
66	84	13
70	72	5
12	45	12
63	77	9
5	57	9
72	88	19
14	59	8
77	82	5
0	53	13
41	92	18
42	77	5
42	84	20
8	25	19
28	73	8
23	32	11
34	81	20
34	71	7
1	6	20
7	95	8
80	89	18
63	90	5
