149	100	
81	88	16
21	38	18
88	94	15
5	97	9
35	58	19
21	92	20
73	96	17
86	95	18
86	91	15
73	88	5
31	61	9
27	89	8
83	87	15
54	79	3
45	57	18
9	33	1
45	54	4
44	50	7
13	19	7
7	39	2
91	94	17
67	88	13
11	72	20
84	86	16
8	57	15
70	74	5
81	92	12
33	74	13
98	99	13
40	71	15
53	81	14
86	97	16
71	85	10
92	95	19
82	90	9
5	71	17
45	90	7
39	68	16
94	99	9
55	99	19
29	78	4
95	96	8
60	86	7
18	28	18
57	65	12
11	56	17
85	87	11
88	92	10
23	54	18
30	69	19
86	94	10
27	30	7
73	77	2
34	82	18
36	42	5
60	63	7
60	65	12
38	97	14
56	89	17
60	71	11
43	47	7
1	76	15
34	62	18
84	94	7
71	74	2
24	46	3
28	64	14
46	47	5
62	64	14
37	82	3
78	88	6
84	88	18
24	66	4
94	97	17
56	86	2
64	92	13
92	93	9
70	84	3
11	73	14
95	98	8
65	98	6
26	45	1
62	63	7
76	88	9
91	93	20
18	86	14
29	47	12
36	76	17
46	91	1
15	82	13
54	84	19
54	64	3
34	55	18
10	97	10
42	56	17
91	96	3
56	77	3
13	72	11
44	47	19
85	97	8
0	1	11
1	2	11
0	3	8
1	4	15
1	5	20
4	6	11
6	7	8
3	8	1
6	9	8
3	10	11
9	11	10
2	12	10
7	13	13
4	14	15
1	15	11
7	16	9
1	17	1
2	18	2
11	20	13
3	21	11
6	22	6
18	23	14
13	24	9
11	25	5
19	26	15
13	27	4
19	29	8
10	31	3
8	32	20
30	34	3
5	35	20
0	36	4
4	37	19
31	40	13
21	41	9
37	43	1
9	44	14
17	48	13
13	49	8
32	51	6
31	52	16
24	53	19
56	59	10
24	60	5
57	67	7
14	70	4
61	75	5
57	80	13
76	83	18
