299	100	
94	96	5
76	88	5
18	61	3
86	99	10
50	90	16
32	93	7
41	61	3
77	87	13
38	61	5
80	83	9
37	90	12
67	79	7
94	98	8
64	80	1
79	89	6
24	75	1
47	82	6
47	49	11
13	67	14
88	90	19
42	79	9
20	63	7
27	66	1
50	89	16
0	88	4
6	36	8
95	97	6
3	45	18
21	28	1
35	84	19
56	91	15
80	96	2
67	89	3
5	56	10
30	66	12
0	74	3
57	75	15
61	64	18
40	78	13
63	96	1
43	44	13
9	97	5
73	95	13
87	99	16
33	92	14
74	87	4
24	80	17
72	92	8
34	69	3
16	76	4
58	82	11
57	98	7
6	23	15
26	36	12
58	91	8
76	95	1
14	50	3
83	86	7
22	52	20
32	41	19
25	70	9
9	57	1
74	81	10
59	90	8
43	82	20
96	97	13
30	61	1
53	71	10
80	87	13
97	98	2
60	91	18
30	86	20
87	95	6
74	75	5
95	99	10
3	60	10
4	97	10
37	51	14
7	35	11
9	20	13
42	53	16
4	47	4
90	96	10
70	77	9
49	57	11
38	54	19
91	94	2
16	35	18
6	46	9
8	85	4
11	69	5
14	98	1
65	66	5
11	27	1
0	86	17
60	80	9
13	35	14
4	8	7
15	72	14
67	76	18
17	90	16
23	71	3
98	99	1
76	99	10
94	99	12
83	85	11
58	69	2
31	61	11
91	93	9
42	74	15
60	88	7
9	58	14
86	87	16
58	75	11
77	83	11
81	85	5
33	86	18
11	39	20
84	99	13
22	85	14
50	80	6
51	93	8
59	78	12
53	60	19
80	94	6
41	93	10
24	97	5
84	89	11
90	93	4
77	86	8
61	68	7
68	90	5
38	88	2
44	49	12
48	95	19
15	76	1
35	56	6
59	85	2
93	95	16
62	91	6
33	47	13
90	97	11
57	80	6
82	96	9
64	77	8
23	86	11
19	75	5
38	64	10
13	69	15
28	56	11
85	97	12
5	27	19
40	67	18
36	87	20
10	63	2
70	84	3
1	10	3
81	93	4
59	83	10
82	86	16
48	56	17
32	65	20
56	72	12
2	15	2
6	56	8
73	78	14
6	13	10
59	66	6
77	81	17
30	62	6
20	71	15
71	85	7
89	90	13
48	88	17
68	77	13
6	40	1
5	26	3
25	30	16
67	68	11
45	73	14
13	85	7
29	77	7
79	83	19
66	89	1
59	97	17
25	59	12
59	61	15
39	84	17
70	75	2
2	6	5
39	81	10
8	39	13
51	62	2
89	95	9
74	82	1
97	99	17
29	34	2
17	66	18
14	44	6
13	18	6
79	90	2
69	83	11
11	47	10
66	75	19
70	95	3
10	25	15
52	88	14
24	63	7
47	64	9
39	90	13
64	92	4
8	95	17
61	89	8
17	38	11
51	99	20
44	87	5
10	14	5
56	90	8
62	73	4
14	22	1
91	92	1
40	48	8
35	37	11
85	90	18
37	43	12
83	98	6
34	96	5
0	21	20
16	85	7
66	90	17
41	96	18
50	95	6
69	98	16
80	82	13
72	88	3
59	60	6
26	86	11
73	93	18
0	59	5
23	91	7
46	85	18
63	74	15
57	60	17
29	59	20
37	50	8
53	90	11
46	89	19
87	88	11
78	93	19
55	73	5
12	77	14
50	94	12
83	97	20
66	79	6
26	44	17
4	21	3
53	59	16
51	69	11
22	25	9
56	65	19
61	62	8
7	46	20
17	91	17
35	67	6
12	30	18
67	97	19
57	91	20
89	94	13
71	81	5
33	80	4
62	88	13
3	86	13
57	62	3
27	79	8
14	88	10
68	96	14
61	63	2
68	70	13
44	63	20
51	56	20
0	1	13
1	2	8
0	3	13
0	4	14
4	5	15
4	7	12
4	9	3
3	11	19
0	12	11
6	16	6
3	17	12
6	19	19
17	24	16
27	29	16
10	31	2
28	32	2
16	33	1
35	42	15
27	55	5
