302	100	
17	57	2
97	98	15
4	33	18
46	58	4
54	65	17
11	77	9
14	45	14
36	49	12
2	36	9
63	92	2
39	46	1
96	98	4
18	67	20
95	96	15
90	91	13
1	83	5
82	90	18
63	93	16
40	96	18
59	93	6
48	55	13
27	51	20
43	92	2
16	85	19
67	83	8
2	97	12
38	64	16
8	82	3
50	69	12
37	42	15
19	63	1
94	99	18
41	62	19
61	96	14
43	83	20
48	86	20
3	9	20
65	91	5
74	91	15
59	94	8
22	45	6
44	68	3
39	91	8
11	64	6
90	99	15
5	47	11
77	90	10
19	51	4
8	54	11
66	92	12
5	65	11
32	64	9
12	40	14
31	60	2
21	99	11
27	42	10
64	70	5
13	19	17
66	78	9
74	77	16
89	95	15
62	77	9
56	69	9
21	50	2
2	12	4
55	89	2
55	98	3
55	86	4
75	91	15
40	56	7
93	99	10
63	82	1
7	44	20
97	99	2
35	99	19
40	49	9
13	45	7
55	59	4
59	66	6
56	98	7
15	69	3
91	98	5
27	80	4
84	97	18
46	87	20
11	21	17
16	28	9
13	83	20
62	74	6
46	51	2
1	41	16
76	79	10
44	59	11
26	72	10
32	82	19
72	73	1
64	78	9
12	72	18
5	42	12
50	97	18
77	79	15
83	90	7
77	85	12
28	49	20
91	95	11
42	70	6
31	82	2
21	45	2
35	67	8
91	93	9
47	85	10
59	89	4
60	86	11
71	72	3
83	85	1
16	30	11
0	40	11
46	97	10
43	90	9
75	92	15
87	88	3
25	98	4
65	83	14
59	95	5
25	81	5
82	93	1
74	97	15
25	62	13
72	90	19
42	50	15
54	78	6
58	99	15
55	96	5
25	94	6
45	71	18
26	74	11
85	90	18
61	90	2
2	62	19
78	85	19
27	63	15
59	60	15
15	88	6
83	86	9
83	99	18
70	84	7
14	34	18
3	40	15
8	37	17
81	83	10
77	99	4
83	95	11
34	68	17
76	83	3
2	15	6
76	80	17
47	83	16
75	82	5
30	64	18
13	40	3
77	93	15
49	96	14
39	41	5
83	89	8
68	84	20
43	52	4
9	55	6
2	26	5
26	69	11
26	39	13
4	38	16
16	49	8
24	64	17
60	80	11
7	79	19
94	96	16
25	91	2
13	88	3
13	36	17
76	97	15
78	91	6
8	94	11
19	20	6
4	74	1
59	64	17
82	99	7
70	88	6
70	76	20
72	83	6
6	93	19
89	99	11
69	82	12
92	94	19
14	43	19
69	95	19
67	92	9
24	39	17
33	58	20
74	98	18
49	74	20
92	93	6
15	30	6
25	60	13
39	98	15
79	99	19
61	66	5
54	64	3
69	81	2
74	79	11
98	99	9
61	94	6
61	69	19
17	50	16
73	81	9
62	66	12
50	80	20
52	66	13
2	50	6
19	68	11
12	55	3
35	57	19
82	92	17
68	91	18
37	46	9
30	81	16
63	87	17
15	18	14
79	83	5
76	92	14
41	46	9
55	65	12
95	99	9
94	98	3
5	19	5
2	99	7
93	95	1
54	96	2
66	84	2
4	87	19
56	85	12
78	96	20
61	75	14
9	39	17
9	69	18
21	76	3
32	46	7
74	81	12
13	98	13
29	92	8
66	98	3
73	97	3
55	62	19
11	90	10
10	21	8
46	88	6
43	48	7
87	91	3
6	32	4
78	90	13
10	36	1
60	84	18
27	35	11
86	97	11
59	92	16
18	24	7
17	88	17
42	55	2
70	74	5
49	94	5
41	84	19
9	35	18
22	89	3
56	73	2
77	81	18
60	85	11
43	87	14
83	91	1
28	92	13
22	50	17
10	72	20
0	1	1
1	2	14
2	3	7
1	4	17
1	5	17
2	6	6
1	7	14
1	8	17
3	10	19
8	11	3
5	13	9
13	14	8
15	16	7
16	17	8
15	22	14
10	23	6
16	25	10
25	27	13
21	29	4
15	31	10
4	53	10
3	61	19
