499	100	
49	79	6
24	31	6
24	35	12
31	71	7
64	92	19
20	40	12
85	87	20
61	87	1
72	95	8
75	86	6
84	95	19
89	92	9
89	99	5
3	72	20
93	94	11
26	29	12
7	61	9
68	94	20
25	61	1
5	65	10
10	78	12
10	37	12
89	98	19
64	76	19
24	67	2
49	61	19
10	76	18
34	46	13
66	84	18
25	64	17
68	80	15
11	48	19
91	92	12
24	92	6
44	65	20
29	84	18
66	82	2
71	97	20
97	98	5
27	65	7
7	21	5
85	99	15
36	91	9
1	35	18
66	78	5
23	76	11
18	44	3
20	50	6
7	52	10
41	87	19
69	93	13
49	90	20
30	84	20
80	82	6
90	94	16
0	88	4
74	91	17
95	97	5
20	30	13
31	73	2
46	85	19
46	93	18
39	87	7
59	81	15
21	52	18
42	56	17
36	79	15
65	70	12
95	99	20
3	59	17
23	77	16
67	93	4
92	97	4
3	80	5
56	91	14
35	70	5
59	70	15
41	85	2
73	95	16
6	54	4
44	59	18
39	61	4
39	72	12
95	98	8
45	59	2
30	78	12
19	88	6
12	54	17
17	40	8
16	90	9
36	59	4
93	98	14
36	49	1
81	83	20
9	56	1
80	88	15
44	73	17
1	69	1
60	69	3
9	93	4
51	59	9
34	38	4
72	75	6
73	83	14
1	6	16
84	88	5
68	99	11
35	62	3
75	92	18
84	97	3
60	88	11
4	75	16
96	99	10
81	88	16
3	30	18
96	98	8
19	72	20
55	78	19
3	29	20
54	90	6
31	90	11
23	96	16
20	65	3
30	74	16
83	90	6
8	43	3
34	58	18
51	76	10
83	98	10
61	69	7
42	75	1
18	65	10
26	59	10
61	70	16
74	95	6
41	58	6
58	93	18
46	76	13
47	86	3
89	91	13
3	22	14
2	16	1
68	82	18
20	53	1
27	66	1
41	42	5
46	73	17
8	46	9
27	37	17
83	99	4
62	83	16
95	96	11
33	89	13
70	80	7
59	89	5
36	77	20
88	92	8
24	85	19
30	91	6
66	88	4
11	37	11
48	80	6
37	70	4
15	86	7
11	58	9
39	42	16
44	98	12
55	94	19
87	88	1
78	81	13
10	38	14
37	41	9
57	66	6
82	99	17
43	65	20
24	29	18
