498	100	
11	41	11
55	86	2
36	83	3
73	80	11
44	62	14
62	66	13
62	82	4
24	84	13
14	82	18
73	91	19
18	48	12
88	92	9
77	79	6
14	28	2
4	19	18
93	94	12
90	94	8
81	89	12
92	99	7
46	53	13
97	99	5
50	95	9
93	95	10
77	92	3
16	97	16
17	85	14
62	90	1
83	86	11
86	99	18
16	51	19
26	79	10
65	85	19
5	56	1
4	21	14
72	87	2
64	89	20
80	92	2
17	26	5
22	66	10
37	72	20
86	98	11
6	89	18
74	79	16
5	98	20
82	88	16
40	80	9
92	97	1
49	77	9
46	96	10
70	77	2
65	70	8
56	88	4
18	87	5
68	76	20
88	93	17
39	85	2
42	89	16
75	89	11
38	79	14
91	98	5
95	99	5
43	52	17
94	96	8
0	60	11
79	90	11
63	75	2
25	57	16
21	66	10
6	32	10
26	89	12
53	90	20
14	78	10
5	10	11
15	20	10
47	58	19
50	75	13
19	93	19
77	87	13
77	89	1
24	65	6
77	98	2
0	45	7
90	92	9
54	56	12
78	80	12
96	99	9
75	92	14
76	85	5
64	97	2
72	93	6
8	15	17
62	69	5
11	55	14
65	97	11
78	94	20
65	72	10
98	99	7
47	98	1
85	90	13
4	39	2
36	98	19
93	99	6
33	61	8
89	96	3
89	93	6
81	83	7
21	43	17
72	99	2
84	92	12
44	59	2
44	71	3
27	58	4
26	63	11
73	86	11
14	90	15
13	50	6
74	93	10
5	83	13
72	95	14
29	85	7
6	54	10
75	77	12
46	89	8
3	65	15
12	23	17
12	35	11
61	77	4
79	91	15
68	90	3
7	98	9
94	98	16
59	83	5
89	91	5
34	67	16
13	87	4
79	92	4
48	82	9
46	98	6
70	89	1
3	68	17
77	93	19
39	90	5
22	80	6
11	62	7
29	79	3
97	98	17
36	90	1
77	78	19
18	71	5
40	46	1
11	47	15
52	54	10
88	89	19
39	63	15
41	67	16
67	93	17
36	63	19
58	69	3
37	38	8
82	89	17
30	85	17
45	98	7
87	99	14
17	52	13
34	80	3
25	29	7
91	94	6
33	49	14
0	75	19
89	94	18
72	91	15
62	76	8
13	16	20
34	87	19
69	81	12
57	74	3
60	93	8
70	74	6
39	98	8
78	88	8
8	18	2
18	52	2
55	87	7
82	95	12
94	95	4
95	97	6
35	55	13
30	86	6
63	78	19
0	35	14
33	54	16
74	86	9
95	96	12
52	91	7
75	90	1
75	87	17
22	78	2
76	77	20
76	86	11
51	62	6
32	74	12
39	49	15
45	87	9
28	78	16
84	88	2
17	79	12
28	71	2
46	54	17
31	76	1
51	90	11
61	89	11
9	60	14
61	71	10
46	97	8
15	33	19
38	41	7
59	60	5
94	99	8
75	98	12
15	62	3
61	62	11
64	65	10
96	98	7
7	95	6
55	71	7
12	80	11
21	40	2
35	98	7
53	83	5
17	83	13
34	37	9
46	75	15
10	58	12
40	54	16
88	91	10
51	66	9
49	52	9
81	84	19
20	23	20
29	50	10
75	82	5
34	58	6
74	77	3
34	53	5
35	51	13
47	53	11
22	87	2
31	50	13
81	94	7
35	75	7
57	71	20
22	77	11
13	35	15
32	96	19
93	96	11
76	79	20
1	82	16
30	39	13
13	34	11
45	56	12
94	97	18
65	73	12
42	72	12
91	92	19
64	90	1
51	65	3
21	47	2
32	57	9
28	51	3
52	64	20
64	93	2
93	98	7
19	73	11
9	35	4
85	94	7
53	94	3
30	56	11
27	97	10
95	98	7
84	86	17
43	61	9
23	84	9
14	79	8
64	73	6
39	61	19
54	76	15
66	94	10
1	67	2
22	58	20
78	97	16
11	28	8
40	86	8
88	90	10
68	72	10
22	64	20
17	73	17
4	36	15
30	59	2
58	93	3
31	99	16
64	69	16
2	90	18
39	51	10
24	45	19
79	87	1
63	69	4
42	50	9
53	88	3
70	94	18
82	99	3
24	94	9
84	96	12
50	79	11
43	95	17
51	96	9
