304	100	
80	94	2
82	97	4
14	91	15
95	99	8
16	77	8
33	99	19
84	86	10
45	56	17
30	91	8
68	98	16
74	94	18
74	89	11
95	98	17
14	62	10
49	89	7
25	48	19
23	49	20
30	64	13
75	98	18
65	85	12
77	87	16
51	97	14
21	28	11
3	47	1
74	90	8
25	35	3
50	90	9
78	95	1
23	78	14
58	80	9
54	85	15
34	89	8
61	66	16
73	91	16
81	99	1
21	72	8
23	32	1
72	89	12
31	82	14
23	88	2
14	46	19
89	97	6
48	90	8
71	81	3
43	91	8
48	82	14
78	93	16
1	43	20
15	60	1
33	91	4
35	50	20
72	83	6
53	92	18
86	94	3
29	60	17
53	88	15
11	59	5
75	81	20
25	63	9
43	97	9
35	39	17
85	99	17
24	37	17
56	96	8
21	88	3
64	71	14
92	99	9
64	67	16
34	90	18
69	90	3
87	92	20
93	99	1
71	89	4
42	88	11
5	8	7
34	68	15
74	98	1
23	44	3
37	39	12
83	86	6
35	97	2
94	98	12
98	99	20
14	80	4
57	70	16
77	91	16
22	63	16
63	64	5
17	96	1
9	20	2
96	98	16
49	59	16
64	96	18
10	23	4
46	53	4
85	94	8
46	75	9
2	39	14
84	94	13
14	49	20
18	43	4
10	97	20
43	95	3
69	70	7
36	58	3
20	37	20
68	95	12
34	60	5
85	93	11
22	90	19
70	95	3
55	76	10
64	69	2
84	98	17
90	96	4
41	91	20
30	60	18
77	82	3
28	48	9
15	73	11
93	95	10
61	84	14
54	81	5
9	84	14
10	17	17
36	93	15
43	58	8
49	80	7
56	88	16
13	28	16
21	68	4
81	84	1
68	88	6
82	84	13
1	49	5
6	18	10
94	96	3
64	83	15
45	92	11
97	99	20
72	75	16
4	20	2
33	74	20
1	47	11
70	71	8
80	93	17
85	87	3
51	68	14
31	59	1
97	98	6
28	52	8
91	96	20
79	86	2
82	88	3
67	98	19
34	52	12
76	88	18
69	73	2
15	22	8
72	93	11
62	73	7
58	84	7
24	91	2
29	49	20
84	99	5
5	79	13
31	77	18
32	59	18
34	55	20
38	60	19
21	85	11
96	97	3
22	85	7
52	59	6
23	98	1
62	94	10
36	37	7
94	99	11
71	94	13
45	60	9
11	47	19
22	52	13
29	42	19
70	96	9
12	43	8
63	73	18
15	36	2
55	59	6
7	81	19
24	89	12
34	79	4
2	55	15
65	67	2
15	94	20
51	53	18
32	97	13
58	95	4
84	85	15
91	93	8
62	91	9
48	68	2
28	94	17
39	86	17
36	71	5
48	85	5
6	24	14
39	53	15
82	91	15
47	56	11
86	99	9
68	91	11
40	71	9
10	30	4
1	86	3
70	74	6
17	58	2
38	94	8
54	84	10
87	93	20
9	24	19
47	72	6
7	25	16
58	92	16
4	37	3
48	63	8
31	86	15
14	19	3
84	91	15
91	92	19
65	90	6
66	88	13
0	67	17
36	45	16
38	71	11
59	93	11
30	65	12
12	21	19
56	89	3
0	96	10
57	73	14
85	86	9
7	34	8
48	49	4
69	75	7
24	47	20
2	13	3
53	89	17
43	66	2
15	48	2
37	96	2
78	88	16
76	95	3
33	67	11
86	88	2
43	52	7
25	41	14
58	87	15
63	89	9
88	91	12
26	88	19
30	45	2
18	98	19
70	86	1
53	97	8
10	82	14
36	87	19
36	61	9
22	79	1
44	89	13
31	89	9
17	79	12
52	66	17
32	34	6
9	42	6
13	24	3
23	83	15
62	71	9
50	89	1
65	69	7
39	84	1
0	1	8
1	2	6
0	3	3
0	4	19
4	5	8
5	6	12
1	7	20
2	9	19
6	10	17
6	11	14
6	12	8
13	14	17
6	15	8
5	16	5
21	26	7
10	27	6
27	29	7
9	31	13
13	33	11
2	38	3
19	40	20
21	51	11
18	54	15
0	57	5
