154	100	
6	97	9
86	93	8
96	99	18
52	64	3
67	78	17
76	96	20
14	47	14
10	18	19
54	61	16
94	95	2
24	68	8
13	44	5
78	82	4
81	87	1
96	97	13
21	88	19
0	29	19
35	45	18
67	95	15
4	66	2
91	99	4
66	94	11
51	96	13
39	73	7
51	76	12
89	96	19
36	78	2
90	96	19
21	81	1
84	90	3
13	64	3
36	66	3
59	68	18
50	84	3
89	95	9
74	92	17
50	74	14
86	92	18
7	25	14
41	64	14
66	67	9
89	94	7
28	97	13
47	89	17
75	76	9
81	84	16
74	97	17
43	87	19
21	33	10
68	73	16
38	71	18
35	79	19
60	74	2
50	93	19
64	76	20
26	69	2
5	52	7
56	57	16
21	49	18
91	98	6
74	83	2
30	43	17
11	74	4
82	94	7
91	93	20
49	90	17
78	96	3
61	72	11
9	31	16
97	99	16
20	83	10
27	81	16
45	92	12
61	95	12
80	88	15
18	57	12
30	36	2
56	66	2
19	71	10
72	81	5
26	27	8
38	96	1
85	88	16
2	81	19
38	81	11
4	97	4
57	82	19
42	89	5
76	84	16
81	90	13
95	96	9
83	90	5
54	70	13
8	78	2
4	93	20
23	83	15
36	68	20
3	44	7
31	61	4
72	77	11
0	1	3
0	2	11
0	3	1
3	4	8
3	5	11
1	6	17
4	7	17
6	8	1
0	9	10
5	10	6
10	11	1
2	12	13
0	13	4
4	14	7
2	15	16
10	16	9
3	17	17
0	19	16
16	20	5
10	21	2
11	22	8
10	23	1
12	24	3
4	26	9
15	28	14
10	30	7
15	32	10
32	34	16
34	35	13
20	37	3
14	38	12
26	39	1
0	40	13
4	41	18
21	42	4
42	46	8
13	48	10
3	50	1
1	51	15
29	53	1
42	54	6
28	55	15
14	56	19
28	58	11
17	59	7
59	60	16
23	62	2
14	63	17
29	65	18
60	75	9
26	80	20
33	85	7
13	86	18
32	91	3
