149	100	
74	92	12
38	93	9
28	51	3
76	77	7
37	80	8
19	53	3
70	85	4
53	82	15
97	98	4
18	70	10
72	98	18
91	95	18
40	98	8
1	29	3
43	91	11
98	99	10
84	91	1
27	67	6
54	96	16
88	89	7
85	87	2
54	97	17
16	64	12
51	59	11
33	56	5
59	88	8
28	99	2
51	93	19
54	72	6
30	38	9
18	48	7
86	98	6
24	25	8
33	88	14
77	85	12
80	93	6
35	39	15
21	95	1
71	80	1
17	35	20
48	49	1
62	73	15
72	76	6
29	39	20
63	75	2
2	99	16
31	79	19
84	92	19
2	82	17
56	86	17
26	47	17
79	94	16
1	88	13
1	9	16
24	67	5
73	87	11
6	52	14
82	98	14
22	51	5
21	46	5
89	97	16
85	88	19
39	85	14
39	49	15
39	52	20
5	79	16
11	82	4
80	89	1
47	57	9
73	92	1
59	97	13
86	94	16
86	91	1
1	41	13
21	47	9
19	88	13
47	74	15
12	94	16
72	99	20
17	67	14
71	78	1
63	90	11
44	92	11
6	75	11
27	56	8
20	35	4
80	82	13
17	44	7
35	59	1
20	45	7
58	68	15
29	74	16
65	81	17
17	45	14
52	53	11
92	94	5
93	97	17
23	26	16
18	67	19
43	89	18
0	1	18
0	2	16
1	3	5
0	4	17
1	5	14
0	6	20
0	7	14
1	8	4
9	10	10
2	11	6
10	12	4
9	13	4
4	14	6
14	15	4
13	16	1
8	17	15
9	18	4
18	19	5
10	20	5
14	21	6
17	22	2
2	23	12
21	24	10
19	27	6
10	28	11
16	30	7
26	31	15
5	32	9
28	33	4
28	34	4
8	36	2
21	37	11
38	40	14
11	42	4
8	43	9
30	50	14
33	54	1
35	55	19
52	58	12
36	60	8
18	61	9
61	62	8
4	63	13
60	65	18
9	66	10
68	69	9
17	71	13
44	83	12
16	84	8
