491	100	
77	87	14
75	77	16
49	82	2
76	83	18
64	96	1
44	73	11
50	79	8
57	94	19
24	57	18
39	67	17
65	96	16
31	32	13
34	98	14
79	97	14
37	83	3
90	98	3
25	26	12
90	99	10
82	87	7
65	82	10
37	48	11
49	71	11
34	60	20
90	93	14
48	77	6
15	31	10
51	58	12
9	63	9
93	98	19
82	95	2
65	87	5
64	72	9
48	78	10
53	89	15
1	60	18
44	76	9
95	97	10
52	61	13
88	89	9
69	89	5
58	88	15
58	64	3
19	39	17
55	69	10
56	58	3
78	79	3
67	89	7
10	85	5
90	95	9
96	98	14
67	82	13
65	66	16
61	80	7
13	66	15
76	98	1
30	43	9
78	92	8
42	90	2
35	43	19
50	53	15
25	61	12
16	98	10
95	96	3
32	46	20
15	39	11
92	93	18
30	54	6
39	79	6
60	85	12
3	91	4
5	53	2
14	91	6
85	99	18
9	27	18
86	91	9
65	81	9
43	84	6
3	39	19
30	74	9
11	20	20
72	81	14
44	45	8
68	70	17
6	41	1
68	75	16
71	74	16
38	76	15
61	72	8
92	98	5
76	81	7
48	61	19
17	50	7
0	10	8
9	22	2
56	88	10
47	86	7
38	91	7
11	59	4
57	96	1
21	37	8
60	98	10
70	96	14
84	88	11
28	85	18
25	43	17
95	99	15
64	79	4
48	91	7
37	50	13
47	88	20
58	80	7
1	47	2
43	58	8
76	91	4
52	77	7
93	94	4
93	97	12
87	98	9
0	19	12
30	62	13
19	86	3
77	95	3
1	61	9
81	94	17
68	90	14
61	65	13
1	57	14
74	93	6
83	86	18
58	59	2
85	96	14
61	96	12
64	76	16
1	33	17
62	71	16
83	92	12
93	99	18
59	81	6
45	57	3
58	78	2
63	91	14
39	95	12
46	82	14
32	74	14
46	71	18
3	61	8
18	35	14
82	83	1
50	70	18
8	55	9
10	28	13
0	60	4
9	53	11
6	7	4
62	74	11
17	32	15
8	84	5
25	69	4
85	91	9
34	86	12
4	80	18
45	82	19
22	62	2
82	96	2
7	61	12
9	59	7
67	76	9
37	73	16
74	98	16
64	86	9
4	77	3
62	69	2
35	67	5
81	98	4
13	56	16
83	91	8
61	88	17
78	85	18
38	75	16
2	91	9
90	94	15
39	43	20
96	97	8
77	98	8
61	70	17
7	44	4
69	93	17
49	51	11
44	84	17
90	91	11
17	24	8
