308	100	
75	93	10
4	82	15
29	99	20
67	80	4
43	47	2
13	36	7
4	93	7
25	51	5
28	51	6
16	61	1
63	95	14
40	57	10
7	55	4
97	99	19
45	87	18
27	68	9
96	98	5
81	83	1
38	85	12
32	95	8
74	91	13
98	99	11
18	57	7
94	99	11
35	97	8
9	29	8
88	93	2
48	83	2
47	81	15
20	49	7
12	21	10
97	98	20
9	61	5
49	54	10
89	96	17
62	98	14
72	76	2
21	37	10
57	95	13
76	88	16
74	94	20
20	24	8
52	54	2
11	45	18
96	99	5
88	92	11
39	41	8
20	74	7
24	61	12
63	80	18
48	81	1
43	72	18
38	40	3
79	97	9
83	95	19
17	81	14
18	98	5
21	45	4
83	92	19
3	77	18
46	73	15
86	89	13
56	61	5
69	84	12
70	96	20
84	92	16
67	70	17
55	91	5
86	88	19
58	95	18
41	71	20
39	72	12
56	86	8
2	90	20
26	63	11
19	56	4
2	80	13
52	93	10
27	92	8
87	90	9
19	77	5
0	53	2
41	81	15
83	87	8
63	72	18
46	64	10
21	26	18
20	96	15
0	63	13
64	69	9
64	99	5
92	96	3
81	84	9
66	93	5
2	61	5
38	39	14
23	76	12
56	58	11
55	93	17
50	53	1
75	76	5
7	81	2
13	73	2
37	99	4
4	43	14
82	90	17
24	64	11
74	78	16
67	92	6
8	22	17
20	36	16
50	85	17
57	59	17
76	81	20
48	54	11
72	95	18
70	93	1
84	99	19
94	96	7
90	99	10
18	51	10
89	94	11
50	90	6
54	85	16
20	46	7
93	94	7
76	87	19
90	92	14
78	86	9
44	79	2
40	65	14
68	76	8
89	92	18
41	82	18
87	99	8
91	97	14
53	93	12
35	91	10
33	41	11
53	88	16
39	57	6
55	59	7
24	79	10
26	79	20
8	82	17
32	70	19
39	50	19
23	58	13
41	70	1
34	81	8
34	62	3
44	97	10
65	95	5
75	83	2
8	66	4
26	30	1
19	70	8
75	81	6
38	51	9
45	92	18
94	97	8
49	73	4
23	36	9
74	99	1
77	97	3
29	64	16
2	68	4
54	99	1
54	95	14
68	94	15
5	54	19
34	42	1
44	99	10
6	53	12
70	81	9
81	89	1
69	85	20
5	22	16
21	28	13
3	72	14
1	44	20
72	96	15
76	82	16
31	85	3
6	80	3
24	55	4
45	84	1
47	75	10
42	65	11
21	29	9
4	21	12
19	30	12
9	23	11
78	94	2
10	36	18
54	93	8
58	59	16
69	74	7
72	81	6
93	95	20
36	44	11
51	77	8
57	87	2
70	83	11
51	71	17
38	79	14
33	37	11
0	80	12
74	85	4
82	91	6
58	73	1
19	66	13
27	61	3
61	85	3
39	97	8
79	81	3
15	20	9
59	76	15
58	67	19
91	99	4
49	62	8
61	96	8
69	99	20
76	80	15
5	83	9
9	69	12
60	70	5
23	64	19
19	43	14
64	82	18
58	94	7
77	95	20
56	71	17
84	97	19
79	87	5
91	95	8
34	52	15
71	99	17
86	96	1
27	66	9
51	78	7
6	19	1
5	90	2
34	43	19
93	97	5
51	56	11
37	79	16
51	66	12
54	62	18
33	39	1
40	67	5
36	53	15
39	84	20
48	92	15
39	94	20
61	82	7
92	95	7
26	69	11
17	86	2
1	41	2
94	95	2
79	99	5
57	63	1
78	91	8
86	91	7
14	98	12
50	88	10
10	28	8
90	93	6
73	75	3
21	94	8
66	96	18
42	70	9
84	89	4
70	89	10
59	82	6
48	67	3
22	91	4
35	98	14
5	56	17
0	1	1
1	2	11
1	3	16
0	4	15
2	5	15
3	6	19
2	7	17
7	8	5
3	9	12
7	10	4
8	11	2
11	12	19
5	13	10
0	14	17
9	15	20
7	16	19
14	17	14
11	18	6
10	25	12
18	27	19
5	31	16
19	32	18
16	33	18
7	34	20
8	35	17
4	38	15
32	48	16
10	60	3
