151	100	
19	63	19
53	58	10
93	97	7
91	94	16
42	87	17
23	99	10
35	58	1
19	49	4
6	37	6
98	99	19
8	29	8
13	29	4
18	94	4
39	68	15
83	87	6
51	89	19
42	84	13
95	98	10
94	96	6
62	77	18
8	28	10
4	58	16
31	81	19
50	94	1
23	91	5
97	98	11
10	18	9
67	95	2
84	93	3
57	76	7
66	76	12
66	71	11
86	90	2
48	93	10
95	99	12
84	86	12
35	56	2
38	61	18
6	17	11
40	52	16
40	81	17
88	94	5
83	91	2
52	93	13
93	96	7
44	80	11
66	94	3
59	96	19
45	69	9
85	91	10
92	99	9
9	79	6
59	72	7
39	60	13
14	24	20
45	82	3
11	38	5
6	87	9
10	93	14
66	88	9
67	72	19
36	47	10
25	31	15
86	96	2
47	97	1
73	76	10
75	85	15
42	93	5
3	92	19
49	93	2
39	89	13
30	57	12
31	94	19
57	91	19
61	81	6
84	91	17
6	32	3
75	97	13
32	56	1
59	86	7
22	58	14
32	95	15
0	21	12
11	60	10
48	99	11
53	86	18
70	79	15
18	81	10
96	98	18
7	15	19
38	54	20
47	82	14
81	99	16
76	88	3
57	98	7
24	61	11
43	84	2
91	92	2
36	61	20
61	74	5
0	1	18
1	2	6
1	3	16
3	4	14
4	5	6
1	6	14
0	7	19
0	8	3
5	9	17
8	10	4
10	11	13
2	12	17
9	13	10
7	14	10
9	16	17
10	19	2
4	20	4
9	22	9
4	23	4
1	25	10
5	26	17
20	27	17
17	30	9
21	33	9
15	34	4
25	35	4
26	36	3
34	39	19
20	40	9
17	41	3
41	42	6
3	43	15
10	44	3
44	45	14
41	46	10
3	48	8
43	50	3
45	51	20
17	53	18
42	55	13
36	59	16
38	62	11
27	64	19
61	65	17
26	66	6
5	67	18
51	70	3
53	73	5
49	75	6
71	78	16
29	83	12
